title,review_text,review_date,reviewer_name,review_score
heart_of_stone_2023,"This was a good spy film with a couple of exciting twists, and I will allways be happy to see Gal Gadot kick ass. 

Even though I did enjoys this film, I couldn't rate it any higher as in my opinion it doesn't compare to other spy films like James Bond and Mission Impossible. However it is is a very empowering film for women as we see Rachel (Gal Gadot) being one of the best spies in this films universe and Alia Bhatt's character (Keya) being a tech genius that can't be out brained by the leading man.

The film has exciting action sequences with a nice side element of comedy which keeps the film cheerful and fun. I really did enjoy the twist and the extent of the twist did shocked me. 

The film has a heartwarming and satisfying ending and makes you reminisce the characters we have lost.","Nov 14, 2023",Maybe M,3
heart_of_stone_2023,one of the best spy films with the fabulous Gal Gadot in the lead role and the brilliant Matthias Schweighöfer as Jack of Hearts,"Nov 13, 2023",Ueli W,5
someone_like_you_2024,"OK...I'm a christian and I HATED....this entire concept and execution. How are you people so blind? This was such a creepy and wholly unrealistic over romanticized spew of digital upchuck. This IS NOT GOOD ENTERTAINMENT. All logic was abandoned in an effort for the writer/producer to escape their apparently droll and boring life and live in freaking fantasy world of ""love"" and sentiment... Unbelievable.","Apr 7, 2024",Ryan F,1
someone_like_you_2024,"Just what I'd expect from a Karen Kingsbury novel--but presented onscreen with the most gorgeous cinematography and soundtrack. And of course, the love story; along with interesting families, a twist or two, and a terrible loss. Kingsbury handles these with a sure and certain hand. Definitely a movie you'll want to see on the big screen.","Apr 7, 2024",Wren R,4
someone_like_you_2024,"Was really looking forward to the movie but was really unimpressed by it. While the story line was hopeful, the writing was in my opinion bad. The writer made the characters much to mean , heartless , cold and uncaring. This movie actually got me angry at some of the leads in this movie. The characters lack of compassion for “parents “of 24 years.seemed out of touch and over the top cold . The female lead character was written overtly cold and again not realistic of someone who might find themselves in that position in real life.Wasn’t fond of the character of Dawson or the way it was written either, I could honor about ten way he was written but will stop. The movie reminded me of a sappy Hallmark movie on steroids……WAAAAYYY over the top ..","Apr 7, 2024",Reviewer not found,2
someone_like_you_2024,"I really enjoyed this movie. It was an interesting story, well acted, and the cinematography was beautiful. I really liked that there was not one word of profanity.","Apr 7, 2024",Reviewer not found,5
someone_like_you_2024,Touches all the emotions. Subject matter that many can identify with. No bad language. Suitable for the whole family.,"Apr 7, 2024",Reviewer not found,4
someone_like_you_2024,Absolutely amazing movie! Captivated our attention the entire movie. Great storyline and would love to see more Karen Kingsbury movies!!,"Apr 7, 2024",Reviewer not found,5
someone_like_you_2024,"Someone Like You is a movie of love, loss, hope, betrayal, living and forgiving!  The way the story portrays real, life~changing situations and decisions brings a fresh aspect to the theaters! And the topic of IVF is one that touch so many lives! I highly recommend getting out to see this movie in theaters-I've seen it twice already!","Apr 7, 2024",Desiree S,5
someone_like_you_2024,"Great movie with sorrow, grief, happiness, healing and reconciliation.","Apr 7, 2024",Reviewer not found,5
someone_like_you_2024,An amazing film. Definitely would recommend this one. Great book that was turned into a movie.,"Apr 7, 2024",Reviewer not found,5
someone_like_you_2024,"Great story line and acting, I absolutely loved this movie. I hope Karen Kingsbury Productions, makes many more movies!","Apr 7, 2024",Reviewer not found,5
someone_like_you_2024,Loved it. Good story and good acting. A real feel good movie.,"Apr 7, 2024",Jon A,5
someone_like_you_2024,"What a beautiful movie. The cinematography is breath taking (just as the leaves change colors), the acting was excellent (Louise and Andi were my favs - so raw that I got lost in their lives), and the story line relevant to our modern society. Raw emotions that wrap you in. It was nice to see a story based on real life (death, adoption) with hope and forgiveness clear themes. I never see movies twice, but plan on seeing this one again and have already text several friends about it (and I saw it less than an hour ago)! I also don't enjoy novels but plan on reading Karen Kingsburys books, now!","Apr 7, 2024",Joye B,5
someone_like_you_2024,It was a wonderful movie. Wished there was more movies like this. Hope it stays in theaters a long time.  So a lot more people can come watch it!,"Apr 7, 2024",Reviewer not found,5
someone_like_you_2024,Loved it!!!!! Great movie!,"Apr 7, 2024",Reviewer not found,5
someone_like_you_2024,"This movie was great, clean and fun to watch!","Apr 7, 2024",Reviewer not found,5
someone_like_you_2024,Omg I loved this sweet movie!!! Such a good movie and message.,"Apr 7, 2024",Reviewer not found,5
someone_like_you_2024,"This movie is proof you don’t need Hollywood with its worldly or its bankroll with strings to make a quality heart warming movie. Excellent acting, excellent story and hope for a world that’s hurting. It’s a must see and I will see it again. Excellent!","Apr 7, 2024",Reviewer not found,5
someone_like_you_2024,Interesting topic with a twist on a love story. Great actors.,"Apr 7, 2024",Reviewer not found,5
someone_like_you_2024,"Great movie, bring tissues.","Apr 7, 2024",Reviewer not found,5
someone_like_you_2024,"Besides it was kind of creepy he looking for the sister, the story is very poor and completely surreal. Looks like the sponsor of the movie was a religious","Apr 7, 2024",Reviewer not found,1
musica,"At it's core, it may be a pretty regular RomCom. But the cultural and personal/musical lens it's told through has a unique feeling to it. The direction and strong editing transport you directly into Rudy's world and his way of seeing everything. A remarkable debut.","Apr 7, 2024",Tobias K,4
musica,Left me wanting MORE. Inspiring. Educational. Feel good. Highly recommend!,"Apr 7, 2024",Tessa A,5
musica,"this was a truly amazing movie, rudy has mastered the music harmony along the movie and it was really inspiring to see how rudy brought his actual characters that he has made from yt like diego and the others","Apr 7, 2024",Mayonnaise,5
musica,"Very creative , innovative and engaging. We need more movies like this!","Apr 7, 2024",Marc C,5
musica,"As a daughter of a Mexican immigrant, it's refreshing to see a movie that portrays a little bit about what it's like to be the child of an immigrant in the United States. 

The music and creativity was a plus.","Apr 7, 2024",Ailyn R,5
musica,"Música is such a beautiful, rich, colorful, self loving, vibrant, coming of age film that's familiar and yet unique and refreshing. And knowing that my community made it was such a blessing and filled me with so much pride and joy. I am so excited to see what else Mancuso creates!","Apr 7, 2024",Ashley P,5
musica,Awful! The movie was made for kids. It´s full of wrongs stereotypes of brazilian culture. IT'S SO BAD,"Apr 7, 2024",Giovanni R,0
musica,great movie! it feels like brazil,"Apr 6, 2024",NÃ­colas Z,5
musica,"Absolutely amazing
Rudy is so talented
Amazing cast and production team
Music was phenomenal","Apr 6, 2024",TOXEN O,5
musica,I have loved Rudy since Vine days! Also Love Camila! Loved the movie! Amazing! ❤️,"Apr 6, 2024",Aurelquis O,5
musica,"Completely different and amazingly fun! If this isn't certified fresh, nothing should be.","Apr 6, 2024",Steve O,5
musica,"Muito criativo e divertido. Como brasileira, me senti respresentada!","Apr 6, 2024",Ana Beatriz O,5
musica,"A feast to the senses. 
A funny, sweet, and moving romcom. 
Clearly made with pure soul and passion. 
It is entertaining, artistic, touching, hilarious. 
I think it'd be great on stage, produced by Lin Manuel. 
It has the perfect flow…and it is wonderfully weird. 
Chin-chin 💙","Apr 6, 2024",Airam L,4
musica,I absolutely love how they mixed Brazilian Portuguese with English. It was so natural and it's so good to see our culture like that. I feel proud!! Arrasou!,"Apr 6, 2024",Jaqueline C,5
musica,A sweet and light story that exceeded any expectations.  This film is a big hug for all Brazilians and their descendants around the world.  It was a non-stereotypical representation that made me very proud.,"Apr 6, 2024",Daniel M,5
musica,"This movie was funny, diverse, and original. I especially liked the use of movement, language, music, and set designs. The main character was charming and authentic, but there could have been more conflict. Overall, this movie kept me smiling. It was kind of like watching a musical play without the singing, but somehow it worked!","Apr 6, 2024",Sparks T,4
musica,"I heard an interview with director/lead/composer of this film and I watched the film the next day. Had I not heard the interview, I'm not sure if I would have understood or liked the picture as much as I did. He gave a name for what his brain did that is some real thing that the character has .  Setting that aside, the film is imaginitive, sweet and fun.  I kinda of feel that it would work better as a stage play on Broadway. It is partially shot like one. I loved the dancing and Camila is really great as the fish monger love interest. His real life mom plays his mom and she is fantastic. Watch this! It's fun, heartfelt and super creative. The music is top shelf. 
Enjoy!","Apr 6, 2024",Laura B,5
